"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"value","flowering.duration",0.78098144059936,0.0018609,0.0426567768135551,0.14263,0.78098144059936,0.0475233806783176
"value13","maximum.height",0.0632449307771074,0.079763,0.000216981746606628,0.33734,0.0885429030879504,0.000607548890498559
"value12","seed.mass",0.0096790288431481,0.14891,0.0324366701530573,0.15401,0.0169383004755092,0.0412830347402547
"value11","exotics",0.0989624869399404,0.063481,0.0456442879653503,0.13979,0.125952256105379,0.0475233806783176
"value10","redun",0.334205968848385,0.022218,0.000290311374110515,0.32786,0.389906963656449,0.000677393206257868
"value9","FunRao",1.87355641906681e-08,0.53295,7.45408638435183e-08,0.55093,8.74326328897846e-08,3.47857364603085e-07
"value8","simpson",0.00147863340428389,0.21606,0.00660690414210314,0.21719,0.0041401735319949,0.0115620822486805
"value7","RaoQ",0,1,0,1,0,0
"value6","FDiv",1.49556178288106e-05,0.36327,9.4527835015151e-05,0.36366,5.23446624008372e-05,0.000330847422553029
"value5","FDis",3.77129785832454e-30,0.95616,1.21155084510386e-30,0.96527,2.63990850082718e-29,8.48085591572703e-30
"value4","regulation",0.0140697049261405,0.14849,0.0276802631021788,0.17625,0.0218862076628852,0.0387523683430503
"value3","C_MaxM",0.00706382283968205,0.16039,0.00125263040050302,0.27818,0.0141276456793641,0.00250526080100603
"value2","PS10YrARI",0.475725450487733,0.012181,0.0475233806783176,0.1381,0.512319715909867,0.0475233806783176
"value1","LSPeak",0.00412738961452163,0.17978,0.0171633760605344,0.17987,0.00963057576721713,0.0266985849830534
