"","raw","imputed"
"1",0.7725,0.70953456414808
"2",NA,0.661686760036686
"3",0.647333333333333,0.66554356253036
"4",0.67375,0.604176603400868
"5",0.3705,0.490513662276651
"6",0.556833333333333,0.552420506688094
"7",NA,0.677036207072807
"8",0.598,0.67558002142818
"9",NA,0.607921009575402
"10",0.58125,0.652435978143968
"11",0.53,0.721263940383964
"12",NA,0.446984948209316
"13",0.762,0.686300697008746
"14",NA,0.400493965003341
"15",0.6321,0.619020326465209
"16",0.6115,0.608592784878306
"17",0.724,0.693541435537758
"18",0.700633333333333,0.556870554807835
"19",0.8167649335,0.670549433510263
"20",0.637,0.617255163660999
"21",0.62,0.724318819642786
"22",0.74,0.644611376204406
"23",NA,0.533725170495732
"24",NA,0.611539575979456
"25",0.839,0.693241364916128
"26",0.689,0.664952066450273
"27",0.584,0.720053026416671
"28",0.681,0.655015755089814
"29",NA,0.501177465473763
"30",NA,0.469272577466232
"31",NA,0.480693004167969
"32",NA,0.599968888944133
"33",0.5805,0.510145349580418
"34",0.61475,0.658484428999189
"35",0.67705014825,0.673380138521963
"36",NA,0.545784559036701
"37",0.59,0.556929437224259
"38",0.460635,0.579934518614529
"39",0.473,0.643991599509885
"40",0.545107896,0.566539972036494
"41",NA,0.583572687955491
"42",0.576,0.687970249628143
"43",0.643725,0.580044818419737
"44",0.2981,0.463898387605875
"45",NA,0.507811201316575
"46",0.4205,0.539731535224146
"47",0.645,0.679786920252278
"48",0.5472,0.611733860308763
"49",NA,0.65038438744557
"50",0.51035,0.55309820915872
"51",0.65,0.558816771657338
"52",0.7675,0.738977074081182
"53",NA,0.638169024852551
"54",NA,0.653689528189931
"55",0.5633,0.696861172766178
"56",NA,0.528744360105517
"57",NA,0.434439223852163
"58",NA,0.547274237573658
"59",0.633,0.657008743342936
"60",NA,0.478691946004122
"61",0.69,0.656896382408444
"62",0.601666666666667,0.686756460686594
"63",0.621233333333333,0.461435246091252
"64",0.778,0.652008891342438
"65",0.551,0.571477302310177
"66",NA,0.61896647563979
"67",0.60665,0.757001626393568
"68",0.6622,0.554595885253485
"69",0.6626,0.681302710808964
"70",NA,0.68551646024648
"71",0.58725,0.652823347823439
"72",0.754,0.59223346793409
"73",0.64965,0.648856153477209
"74",0.6325,0.68328025255943
"75",0.7568,0.591797778465077
"76",0.509,0.624774115607786
"77",0.4225,0.496900995351637
"78",0.438253,0.500602969905739
"79",0.443,0.45523218316179
"80",0.513,0.559041300210591
"81",0.44,0.589638559254206
"82",0.37,0.458923352032984
"83",0.342,0.525389101039244
"84",0.375,0.447576900042574
"85",NA,0.568750506828366
"86",0.584857142857143,0.561281874713766
"87",NA,0.498631608224242
"88",0.5877931254,0.504187180242489
"89",0.525517020818182,0.57302960410726
"90",0.7161,0.737125216969563
"91",0.5762,0.653966587982539
"92",NA,0.584882104595823
"93",0.8256,0.623410218524663
"94",0.5885,0.529570594479181
"95",0.8256,0.71431719162148
"96",0.653,0.570450421420207
"97",NA,0.581963422029871
"98",NA,0.483917978097458
"99",0.76,0.717735584876695
"100",0.57942,0.630791265566584
"101",0.612,0.692724802018958
"102",NA,0.459190941910855
"103",NA,0.556730500837783
"104",NA,0.556459942988652
"105",0.7328,0.665075715584453
"106",0.6138781315,0.63610515949855
"107",NA,0.560857141069982
"108",NA,0.572790909188794
"109",NA,0.539199933668699
"110",NA,0.557101907842755
"111",0.603333333333333,0.525386819648214
"112",NA,0.539815805472678
"113",0.87,0.813402255782618
"114",0.670125036,0.692719330125183
"115",0.87,0.8069176116075
"116",0.387666666666667,0.525674189377632
"117",NA,0.579526811679103
"118",0.6,0.618522584270077
"119",NA,0.474049763880247
"120",0.75917,0.66010065125411
"121",0.499757142857143,0.526269493533765
"122",0.83987,0.628758323469808
"123",0.638719277,0.689869546085032
"124",NA,0.541102502583923
"125",0.760333333333333,0.575576506606174
"126",0.4477,0.4733072415721
"127",0.5125,0.578105185736218
"128",NA,0.466161892883832
"129",NA,0.449527907410896
"130",NA,0.533087368572333
"131",NA,0.693968890669205
"132",0.6446,0.655442618369237
"133",0.7568,0.666236120834543
"134",0.36075,0.543681277058405
"135",NA,0.684478383215297
"136",0.744666666666667,0.682930931505373
"137",NA,0.609060881647708
"138",0.69,0.575237015857787
"139",0.705366666666667,0.6702912584999
"140",0.6414,0.643146935053638
"141",0.7783,0.609877871483494
"142",0.5895,0.636766826745813
"143",NA,0.595275846511245
"144",NA,0.585923977124981
"145",NA,0.451006282627815
"146",NA,0.499896416519289
"147",0.83875,0.648484000786282
"148",0.4065,0.427088491104689
"149",NA,0.428178868709809
"150",NA,0.593679717660166
"151",NA,0.590548537665866
"152",0.509,0.467398751286825
"153",0.523733333333333,0.629742888959387
"154",NA,0.563288253915214
"155",0.449091629,0.428333125677304
"156",NA,0.502532822217757
"157",0.322,0.532937530571951
"158",0.68125,0.534865076593819
"159",0.527571428571429,0.570643113067455
"160",0.6115,0.687203610728268
"161",0.5897,0.592206240193746
"162",0.645,0.605484851968777
"163",0.751443983333333,0.713506763435489
"164",NA,0.561708619237142
"165",NA,0.497843404030464
"166",0.462,0.527693509622139
"167",0.6622,0.602899507566491
"168",0.397125,0.483702038017748
"169",0.3565524266,0.502610429116331
"170",0.76154036275,0.650568542834864
"171",0.6589391665,0.699331890319467
"172",0.58,0.614899881990851
"173",0.62095,0.627204380485773
"174",NA,0.668234589640698
