"","raw","imputed"
"1",40,29.2196646969697
"2",6,26.7598033333333
"3",20,25.6765968300653
"4",20,26.7952569047619
"5",45,19.5505008333333
"6",20,19.650327020202
"7",20,30.256385952381
"8",35,21.2305
"9",6,7.91425
"10",35,27.4564368253968
"11",10,31.1703725252525
"12",25,21.4037916666667
"13",40,25.7744895238095
"14",3,6.56850000000001
"15",20,34.2342874358975
"16",30,33.0693301312576
"17",12,34.6112078282828
"18",40,19.5332757142857
"19",35,25.0883574074074
"20",35,31.1526288744589
"21",8,7.52397916666666
"22",10,7.80351388888888
"23",10,19.9569785714286
"24",20,18.0488642857143
"25",6,27.0498605561106
"26",8,22.0447333333334
"27",40,35.2063286538462
"28",10,9.30314202380953
"29",10,4.80888333333334
"30",1.5,4.60298650793651
"31",1.5,4.70524166666667
"32",4,8.08845992063492
"33",15,10.4613583333333
"34",35,31.1360616666667
"35",25,13.7511111111111
"36",2,4.09828333333334
"37",15,18.5133833333333
"38",20,21.0275833333333
"39",25,30.9015211904762
"40",2,10.8768666666667
"41",15,10.915
"42",40,32.7459
"43",25,28.91455494228
"44",8,6.73165833333333
"45",13,24.6026833333333
"46",25,27.1801038492064
"47",20,27.0011790873016
"48",45,30.2992964285714
"49",7,9.74429404761905
"50",45,34.4868869047619
"51",20,25.4021869408369
"52",15,24.928969047619
"53",1.2,5.12664333333329
"54",1.2,4.65824666666662
"55",20,25.5894353968254
"56",20,9.0994
"57",1.5,5.98060000000001
"58",1.5,4.11518333333334
"59",20,23.4001702380952
"60",6,22.6038856521739
"61",30,33.9775135805861
"62",27.8,25.6765206349206
"63",45,31.2012030303031
"64",25,33.7141523088023
"65",30,16.9320666666666
"66",34.7,27.5742468364968
"67",40,27.7511938805347
"68",40,20.4536666666667
"69",25,31.5936328571429
"70",NA,13.2085753968254
"71",25,29.8733812698413
"72",30,38.083145974026
"73",25,30.7671647344323
"74",30,29.18005
"75",8,10.4124583333333
"76",15,29.5872194642857
"77",30,26.6601095238095
"78",20,21.4619333333333
"79",35,27.3388
"80",50,20.9012833333333
"81",10,28.1061966666667
"82",35,34.5356619047619
"83",40,27.6798166666667
"84",40,31.2980166666667
"85",2,12.1278333333333
"86",45,27.3753469047619
"87",3,4.86365416666667
"88",35,21.8742
"89",35,23.8071778138528
"90",40,26.3679317324562
"91",30,25.5858666666667
"92",1.3,11.4722083333333
"93",35,30.2646740404041
"94",28,27.8433425641026
"95",15,34.3970307692308
"96",15,22.5528684794372
"97",4,5.42260833333334
"98",NA,7.82810833333337
"99",8,22.4457719913421
"100",4.5,26.1958166666667
"101",3,8.26455833333333
"102",1.3,6.48372666666667
"103",1,3.042215
"104",1,2.74432119047619
"105",40,26.4884944999445
"106",30,26.864066529304
"107",18,33.8348666666667
"108",20,10.2250166666667
"109",15,12.0211666666667
"110",8,19.706955
"111",25,16.4666166666667
"112",1.8,9.99116666666667
"113",15,14.3875357142857
"114",35,18.7000533333333
"115",15,14.6823714285714
"116",45,27.2375857142857
"117",10,19.1507266666667
"118",30,25.2854698412698
"119",20,5.38610000000004
"120",10,8.27878571428572
"121",20,24.8641630952381
"122",9,20.0376
"123",10,8.64313333333334
"124",3,8.17060833333334
"125",30,29.8669920833334
"126",1.6,12.1926166666666
"127",20,15.4075166666667
"128",17,7.84533333333336
"129",5,6.71480000000001
"130",7,10.1196226190476
"131",4.2,18.1681333333333
"132",25,28.24055
"133",40,28.5462457142857
"134",30,32.8299
"135",NA,12.1891083333333
"136",35.2,33.1688677655678
"137",2,8.6625
"138",5,10.0680833333333
"139",40,25.2594055555556
"140",30,26.1034933333333
"141",20,31.8859145310245
"142",27,29.744935021645
"143",3.5,11.3592583333333
"144",15,9.79135000000001
"145",NA,9.22306666666667
"146",1,10.2628
"147",40,18.3872921428571
"148",24,26.1776880952381
"149",2,6.28565793650797
"150",3,5.13073333333333
"151",3,7.25816666666667
"152",45,16.6473166666667
"153",45,37.1106811904762
"154",4,11.5427166666667
"155",4,18.5101333333333
"156",1,5.91913333333334
"157",25,34.5632250915751
"158",30,15.8835
"159",20,28.3807704761905
"160",24,27.8713071885522
"161",30,31.0690294351074
"162",35,26.012063648057
"163",17,22.3734083333333
"164",4,8.38355238095238
"165",3,4.90543333333333
"166",5,21.17168
"167",30,28.4091577777778
"168",45,24.8515448717949
"169",6,22.9291
"170",30,27.1209882478632
"171",NA,9.81173888888889
"172",4,4.48487380952382
"173",13.5,8.79935476190476
"174",1.8,26.7783166666667
