"","site","clim_dnrg","clim_isot","clim_pcld","clim_pdmt","clim_pdry","clim_prec","clim_psea","clim_pwet","clim_pwmt","clim_pwrm","clim_tavg","clim_tcld","clim_tdry","clim_tmax","clim_tmin","clim_trng","clim_tsea","clim_twet","clim_twrm","soil_awc","soil_bdw","soil_cly","soil_der","soil_des","soil_ece","soil_nto","soil_phc","soil_pto","soil_slt","soil_snd","soil_soc","CV.x","MDFAnnZer","CVAnnZer","MDFMDFWet.x","MDFMDFDry.x","CVMDFWet.x","CVMDFDry.x","HSPeak.x","HSMeanDur.x","MDFAnnHSNum.x","CVAnnHSNum.x","CVAnnHSPeak.x","CVAnnHSMeanDur.x","LSPeak.x","LSMeanDur.x","MDFAnnLSNum.x","CVAnnLSNum.x","CVAnnLSPeak.x","CVAnnLSMeanDur.x","MRateRise.x","MRateFall.x","CVAnnMRateRise.x","CVAnnMRateFall.x","BFI.x","CVAnnBFI.x","PS1YrARI.x","PS2YrARI.x","PS10YrARI.x","C_MDFM.x","M_MDFM.x","C_MinM.x","M_MinM.x","C_MaxM.x","M_MaxM.x","regulation","FDis","FDiv","FRic","FEve","RaoQ","nbsp","simpson","FunRao","redun","richness","exotics","SLA","seed.mass","maximum.height","flowering.duration","wood.density","leaf.area","richness.stand","CV.y","MDFMDFWet.y","MDFMDFDry.y","CVMDFWet.y","CVMDFDry.y","HSPeak.y","HSMeanDur.y","MDFAnnHSNum.y","CVAnnHSNum.y","CVAnnHSPeak.y","CVAnnHSMeanDur.y","LSPeak.y","LSMeanDur.y","MDFAnnLSNum.y","CVAnnLSNum.y","CVAnnLSPeak.y","CVAnnLSMeanDur.y","MRateRise.y","MRateFall.y","CVAnnMRateRise.y","CVAnnMRateFall.y","BFI.y","CVAnnBFI.y","PS1YrARI.y","PS2YrARI.y","PS10YrARI.y","C_MDFM.y","M_MDFM.y","C_MinM.y","M_MinM.y","C_MaxM.y","M_MaxM.y","replicate"
"clim_pwrm",-0.234116590832682,-0.865314563099017,-0.656597885705418,0.963788175389013,0.949032927673004,0.955765754885621,0.988802614975677,-0.0375662214020598,0.992265707903349,0.989567065256739,1,0.0283567489720354,0.33655437420001,0.264573821806453,-0.807923814072649,0.567850187409638,-0.846705435967923,-0.821159943780579,-0.667585180628234,-0.346949918249728,-0.618334924402148,-0.691292354977428,0.0816630412183237,0.0085817184923206,0.158666561791695,-0.650134269995147,0.340740339877717,-0.818879758480982,-0.190266546035964,0.535822823510327,-0.544659159041089,0.646770488136777,-0.238101181769844,-0.292019837902916,0.0120336729189444,0.0765285335003273,-0.102693272138848,-0.142602187916658,-0.405226463355043,-0.267420847010533,-0.279836869709325,0.406901654353222,-0.215663883581682,-0.228487904073399,-0.392536028177701,0.140489525207219,-0.255133838339384,0.0975060536517217,-0.451856199088753,-0.0905442756803126,-0.401592750340685,-0.122108512877805,-0.108096569085087,-0.312723385753195,-0.274035727089951,0.104669723397979,-0.585754917860697,0.0395377728321401,-0.0312407113607321,-0.137157074547031,-0.513122356792544,0.431079104552054,-0.405253806005809,0.51289367306009,-0.373897272501335,0.495153704431356,NA,-0.167616766613856,-0.261139072560171,0.387252377308311,-0.146265804179651,-0.175627288381949,0.68080871755947,0.291067648735666,0.10213947992732,0.424409928129195,0.686396688684652,-0.430077803078956,-0.0686604069725132,0.184085732898494,0.0839277007551958,-0.0880877374517246,-0.391939384226409,0.47539238120455,0.625403305687621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135838653479824
"clim_tavg",0.375592353746229,-0.399716743892452,0.247086215079241,0.111437776458476,0.202251537784535,0.142358555798117,0.0403800907123135,-0.407957825398922,0.0347303367303884,0.0962728439662816,0.0283567489720354,1,0.942241864231629,0.9658638450874,0.459707406163809,0.810836281760435,-0.444541101735904,-0.480703595971468,0.655103182648286,0.912491535503015,-0.395766125739774,0.443267625222718,-0.0445196690801947,0.185288046566074,0.156446308461323,-0.614473915802089,-0.247111719115396,-0.289136797874429,-0.411311202860452,0.0923851334978021,0.146176420200335,-0.356339125165976,0.33898320321962,0.146440763884107,-0.0928134119122884,0.354185843349337,-0.0700432273120453,0.630158667427191,0.320992296764302,0.154413743364294,-0.104957884286424,0.169646555088397,-0.197228882318683,0.41869570339383,-0.0566352209099552,-0.153440877796292,0.553809450858652,-0.373059378350247,-0.105302520623878,0.143799805052749,-0.373634002848284,0.171253924243936,0.174051814098138,-0.0439474419348226,0.0516032309342285,-0.444511469366727,0.302741895715936,-0.0234849970671036,0.0386497975129973,0.19107903305063,-0.0793870869875041,-0.177522773492963,-0.249534477350643,-0.152928315243517,0.401646245390143,-0.0540599556039858,NA,0.221369748519766,0.223407476658537,0.254997944207437,-0.0930970121989218,0.142005953301517,0.258899449430766,0.243956098963293,0.22492853112844,0.229403261315312,0.226690272686839,-0.148185192183664,-0.138497581580382,0.118623673618351,-0.0714017834660482,-0.203474317110818,-0.0581615531155363,0.136457164207959,0.22635848950508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140220776734272
"clim_tcld",0.277370766008994,-0.680371951957226,0.018479199987929,0.414908714267293,0.503678064676569,0.438830558197911,0.351058930885092,-0.465554353366127,0.336906568260777,0.404940830859896,0.33655437420001,0.942241864231629,1,0.996224356967445,0.136366234116969,0.957679999891224,-0.717710661833983,-0.746455911779157,0.397553985778879,0.7233432628486,-0.596578691387276,0.193612662517519,-0.0175759596453385,0.198402587452986,0.201189985870229,-0.804873788819147,-0.0911620648796378,-0.54917209903292,-0.426964607674549,0.271008348541061,-0.0517491142627925,-0.143992200755123,0.233424513130414,0.0336742816176456,-0.0413314375796834,0.305588377343111,-0.106411790319589,0.571569070925718,0.17348269148361,0.0498551895092236,-0.192407210032982,0.290498794848729,-0.2404619304597,0.335391427300788,-0.170284059756573,-0.0801510103192116,0.424140331904059,-0.294037221807994,-0.251456355116542,0.109011582481805,-0.495790772505625,0.11196095636275,0.121437640291275,-0.138458263538029,-0.0354402168483601,-0.381719408563637,0.0835528812456814,0.0229095858373845,0.0507682694946942,0.154714478356404,-0.272735192400899,-0.0725060463919842,-0.389229102707789,0.00464242070039213,0.236699264446239,0.0980583366043407,NA,0.169787314125993,0.114880470961878,0.35772030994102,-0.09331670261543,0.0955924451241033,0.44850825501615,0.323548753572454,0.254298680296922,0.344152877395419,0.42149443315636,-0.32412032159119,-0.158431183184769,0.177330193511823,-0.068479941965374,-0.196173011086374,-0.216007441059246,0.313580181483905,0.41379891026883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00857210724662147
"clim_tdry",0.297293897621611,-0.618865491764124,0.0840142848175824,0.339766077979283,0.432818857734674,0.36605661159039,0.27500026120345,-0.44689781469356,0.264270582263503,0.333122106201891,0.264573821806453,0.9658638450874,0.996224356967445,1,0.216931366961269,0.93288221713535,-0.659278112305006,-0.690476877572057,0.469574124298611,0.775780775037018,-0.555233502304518,0.26059458584824,-0.0193408235774298,0.194779931435058,0.186486140830546,-0.767617374404595,-0.113425732890116,-0.487963771616439,-0.422960585746436,0.230960229912128,-0.00953945434956235,-0.200547515073846,0.268030887055293,0.0661806887955726,-0.0591012051811254,0.328141748847136,-0.0990514720161906,0.60029122118698,0.217036112066804,0.0811017599195346,-0.177888451661211,0.265392536830928,-0.23827539322731,0.363042685570663,-0.144228299159928,-0.0921358016868265,0.46840536699151,-0.328751201719449,-0.209857371260471,0.129947929787461,-0.465324750547052,0.130122836873929,0.13326412824259,-0.12113573916672,-0.0161897513922067,-0.400489109016559,0.136152430259741,0.00128354210669188,0.0400202359312856,0.159960937220224,-0.233356214222103,-0.108684524842406,-0.362025130982594,-0.0480563580236215,0.273043455159366,0.0549448132907944,NA,0.17555348295405,0.133150284786623,0.336694925039938,-0.100444309325866,0.099441860011698,0.411755132094984,0.307246035044363,0.244825425666764,0.323783699569054,0.38137760454781,-0.288706647365507,-0.152950188696911,0.168745053896079,-0.0628643676591834,-0.206457484975036,-0.180582666153086,0.271278021471995,0.372347715649843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00911849456322701
"clim_tmax",0.376763267741982,0.623678367237197,0.705013988229813,-0.77888699732279,-0.740998785358209,-0.753372951089243,-0.815461754972053,0.0444873128465804,-0.794394528697576,-0.789443188549164,-0.807923814072649,0.459707406163809,0.136366234116969,0.216931366961269,1,-0.139698496651369,0.587963233137465,0.555125158400143,0.893413942104233,0.780000181835618,0.399010002454747,0.797000207874073,-0.0753484183262636,0.0133144778320198,-0.0898229244781864,0.315827964435336,-0.471805200433366,0.598372601159732,-0.0545638000581416,-0.436882363289237,0.557977390731627,-0.657609891502705,0.368885308383468,0.3438142579605,-0.146645852450236,0.241171375206131,0.0857827622330855,0.347185381650383,0.477498845367118,0.30496888348624,0.212918774868855,-0.275444559794338,0.0633557126490141,0.335762266288746,0.294657481155773,-0.233862147610922,0.506569992195376,-0.331377012646127,0.372174879441309,0.154802387296146,0.210571162988709,0.193786582084883,0.171285005815525,0.231201584052647,0.2356599053526,-0.279855774696965,0.666246740615445,-0.144327013686842,-0.0439446557863561,0.136336102532737,0.491501046466165,-0.322769663754985,0.306302447006695,-0.4572945983125,0.539324123627613,-0.414185518376658,NA,0.191214307660004,0.349642367318646,-0.204599438969944,-0.0330239209534541,0.151173788392103,-0.419939223362522,-0.138146425581497,-0.0179119033269285,-0.229144877311277,-0.445750666147929,0.414697860719949,0.0174093238021444,-0.109340304438421,-0.021129698861781,-0.0861143023498127,0.391067609018286,-0.420468940869488,-0.432322779767333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188139389688207
"clim_tmin",0.157037942322726,-0.858515723520422,-0.207169190684529,0.632974927986188,0.708809693597103,0.651045029664816,0.579474931423474,-0.453457994974111,0.563526205722243,0.628368526204233,0.567850187409638,0.810836281760435,0.957679999891224,0.93288221713535,-0.139698496651369,1,-0.883093351643081,-0.896464178527792,0.147751585399255,0.504898410755718,-0.698556176003798,-0.0188470199195505,-0.0115390721610453,0.198931123844353,0.22132546975752,-0.895589446004732,0.0294537897892312,-0.719595986127433,-0.42320270858242,0.375423285272735,-0.203794087945556,0.0449542022835122,0.124211185932297,-0.0721274471771598,0.00148196726936085,0.26718396993233,-0.116592717184561,0.47059576854951,0.02838966920374,-0.0446521606172521,-0.263167756524502,0.389048910546745,-0.279151943087779,0.229073955301978,-0.282647245273001,-0.00416729986089349,0.300048581736861,-0.236917958811698,-0.339960115893689,0.063262064055611,-0.521890788717789,0.0611595756003389,0.0653935623649022,-0.215756602706475,-0.129854612116507,-0.304648431514233,-0.115858206160961,0.0492227644221798,0.0418512938363382,0.0864557843428681,-0.417137345975329,0.0315515213777763,-0.483958351481934,0.126688038597018,0.0682759056306195,0.225317463051134,NA,0.0881160408993574,0.00737614351381241,0.388919850204141,-0.0994384566924879,0.0242340069502361,0.560286180436887,0.358460014665812,0.242787575468914,0.416600754579805,0.538747913470817,-0.436943084076128,-0.163185746714299,0.199146325971604,-0.0412358179017257,-0.182309765150197,-0.323595030720936,0.422476043823604,0.529584320463147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00143516254073204
"clim_trng",0.0502429642970413,0.996845979349515,0.503302642491003,-0.886146792266038,-0.930142979998752,-0.888818562966389,-0.859773468610363,0.391508977377821,-0.836762417152844,-0.887385811343887,-0.846705435967923,-0.444541101735904,-0.717710661833983,-0.659278112305006,0.587963233137465,-0.883093351643081,1,0.995362480873991,0.302640678724116,-0.0428522965345333,0.759717590795846,0.393049668047706,-0.0262771009046849,-0.156197435970254,-0.223362399062706,0.881258409399347,-0.247622707084598,0.871371713527145,0.3198587852212,-0.513696505823684,0.430873113591358,-0.348327331285526,0.0733261801331852,0.221834980845608,-0.0706977507314479,-0.103984514774189,0.135891947629146,-0.219917106318683,0.203068429362688,0.18098391842698,0.315871423749357,-0.448330973209183,0.258059364349894,-0.0280311514664183,0.370515583792115,-0.107409763669598,-0.0050740579806446,0.0365169166389839,0.454065558835883,0.0216734649670228,0.52610944766277,0.0418634559032032,0.0277424629875095,0.285804581283353,0.217743972163171,0.116258773897236,0.410341241201002,-0.108598385039583,-0.0550111140635477,-0.00602351747022694,0.573653395259273,-0.178716785274837,0.540484130564099,-0.320177418551425,0.199780872205427,-0.380320643803337,NA,0.0186238147711356,0.159650220897098,-0.414656100824559,0.0655829414857771,0.051835965306949,-0.656682332325908,-0.358285180331353,-0.206820221574387,-0.448899268083742,-0.651318352398421,0.553440003482606,0.141555336864671,-0.21449249098857,0.0236732100388746,0.108123767314986,0.44964914132498,-0.544356498502814,-0.637469874174614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100872609577955
"clim_tsea",0.0245694503428745,0.985584240498014,0.430007166833216,-0.856767027091161,-0.913819181309972,-0.85863064886091,-0.832334848800716,0.405521247542639,-0.807095251389739,-0.864927499981966,-0.821159943780579,-0.480703595971468,-0.746455911779157,-0.690476877572057,0.555125158400143,-0.896464178527792,0.995362480873991,1,0.253075073621527,-0.0805340629858783,0.777705173209497,0.369920827968013,-0.0486715964825617,-0.143616914783565,-0.207006564427728,0.885073203570189,-0.269903556585067,0.857338452282637,0.29675758833592,-0.532170718814336,0.430400123370168,-0.323870234042651,0.0498197059595924,0.195184052501005,-0.0675051107619025,-0.100572177647825,0.1471819842502,-0.257227755107678,0.169692198819387,0.164666239255781,0.301479485269591,-0.423922063432078,0.24353972267527,-0.0572973993551547,0.330743682628681,-0.100589279851848,-0.0208026347049574,0.0380487370514656,0.443904209565097,-0.00884553496276801,0.552100740230682,0.0405793716722234,0.0252569738231904,0.277027311444605,0.189820969804805,0.121737839708775,0.378121425451598,-0.0992094657872162,-0.0554149719984126,-0.0298310209847193,0.561187091858366,-0.148162245184866,0.528113033109894,-0.300630923389762,0.178051660275854,-0.351663812501734,NA,-0.00153860078099478,0.152722386132503,-0.432715032637263,0.0606307405770911,0.0345351524042448,-0.662447101227366,-0.362841825916239,-0.217225062703092,-0.44755973127004,-0.653426266487773,0.557663981105509,0.138114937388996,-0.23103852574979,0.0364631592685539,0.114139258131091,0.449627603440291,-0.545161414379333,-0.631737930723371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066205650853253
"clim_twet",0.26842222526413,0.354124666796937,0.735127301881482,-0.648981330588665,-0.520701131402783,-0.621246081276958,-0.687677396773119,-0.169249401636484,-0.691971161970237,-0.63338723433987,-0.667585180628234,0.655103182648286,0.397553985778879,0.469574124298611,0.893413942104233,0.147751585399255,0.302640678724116,0.253075073621527,1,0.856138505120153,0.127182573406744,0.832679183079704,-0.0515092865847168,0.0128879328853861,-0.136409647144577,0.0261154505907005,-0.301919399014018,0.347228378868806,-0.0899837801405747,-0.250880643844292,0.448614455717872,-0.654249411425653,0.403600810426771,0.292816709843795,-0.0656493012872638,0.24024417930214,0.0488446792264129,0.555156432344837,0.511665671627441,0.281237376555494,0.171839388508718,-0.246512803079353,0.0676160280613379,0.460511828140267,0.301812195792688,-0.196065603939626,0.592941563461098,-0.475201652592679,0.348196929961098,0.228835335256846,0.0898781655489163,0.131058551346094,0.108396380199992,0.254261133997304,0.266771952605378,-0.289672619371943,0.583137756926482,-0.154937006061201,-0.0172940681511712,0.23524516008601,0.311540912260639,-0.411855058939921,0.119784330394746,-0.46964177927576,0.446850292424232,-0.360863363247212,NA,0.199667123614675,0.267453920890576,-0.0533427814292918,-0.0130223750950213,0.149014564701039,-0.244521396901444,-0.054099779040539,0.0290032632996027,-0.12239063261518,-0.287597938643528,0.198039587185127,-0.0369002907642261,-0.0720970732777847,-0.11498087596035,-0.074512284685779,0.229683382703816,-0.288131088025479,-0.318400630620416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000606980759568409
"clim_twrm",0.442988952638898,0.00273759389861219,0.471441682852777,-0.265849131024521,-0.193907658489501,-0.231892384729031,-0.33667019111932,-0.274800013758147,-0.331211291493061,-0.289285138846505,-0.346949918249728,0.912491535503015,0.7233432628486,0.775780775037018,0.780000181835618,0.504898410755718,-0.0428522965345333,-0.0805340629858783,0.856138505120153,1,-0.0849494955043644,0.673943499988773,-0.0782126214291264,0.154395574789013,0.0912419673756859,-0.288147543166484,-0.41722178244035,0.0665856768642244,-0.332009132914109,-0.151602774083684,0.368554307448214,-0.550246030762842,0.39973235225187,0.249306773267079,-0.128697759437542,0.354574218153653,-0.00575103509744812,0.58812485723336,0.433027024468743,0.244344492031466,0.0205285107614181,0.000745438510136249,-0.11134030831678,0.441610335111734,0.0824822550290202,-0.220551758572144,0.612711261883232,-0.398953683167504,0.0818598283031625,0.151185177975695,-0.168349781921958,0.210675621451259,0.207980499537049,0.0772627036621761,0.139138602486321,-0.446331699682966,0.514391990558682,-0.0668723844345775,0.0174193856399168,0.195879119060745,0.171544836939261,-0.262830761331078,-0.0366645916371326,-0.307358569484944,0.536168152862534,-0.2178726374976,NA,0.249426410601303,0.330479606767743,0.0835470144710347,-0.0768769702478782,0.175745358633468,-0.0160891861425392,0.107587179798457,0.15347111727074,0.0519616434029691,-0.0468558027511884,0.0918036606040608,-0.0944214517631215,0.0269956027376664,-0.0618438039860503,-0.176499477754224,0.14283725841186,-0.0942254514564971,-0.0354475137319854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0196748086493209
"soil_awc",-0.0103506597798054,0.741141470575358,0.207238174216684,-0.609952135252823,-0.686874154402266,-0.593788658181047,-0.612807304105039,0.265324414997853,-0.589557564405118,-0.651704749240099,-0.618334924402148,-0.395766125739774,-0.596578691387276,-0.555233502304518,0.399010002454747,-0.698556176003798,0.759717590795846,0.777705173209497,0.127182573406744,-0.0849494955043644,1,0.349513083726428,-0.14128136503166,0.173236827601622,0.121073395557756,0.715025666415561,-0.248320307202504,0.664834939351207,0.254963836736122,-0.454523169665966,0.37668622213088,-0.355107307247959,-0.0113246431122264,0.0487766837675144,0.0372324325207817,-0.247859447253931,-0.0032698581973542,-0.192438442899417,0.157642920147952,0.0628242385194691,0.131993090013211,-0.185277721700399,0.185785971234414,-0.125064794474834,0.228471369212925,-0.0376066086215975,-0.0455096501812073,0.15311248375208,0.274882101693263,-0.0626909847555986,0.416980495662537,-0.0206417118341979,0.0527218723603583,0.191992043791433,0.132929325132667,0.0143903187061435,0.207304231369984,0.0391314435519598,0.0133848768320906,-0.0842622542593361,0.200229702134091,-0.268000943020293,0.219591366931663,-0.321990818664701,0.0819959483315814,-0.38033495261128,NA,-0.0906835793340953,0.126135616889138,-0.353687420675565,0.0975902916109239,-0.01925000355326,-0.545255109745258,-0.454434280079216,-0.326459153833529,-0.511217134993787,-0.539014674568969,0.436841479256809,0.144164488485573,-0.150280732264543,0.064888667341299,0.205993032319455,0.340463907542932,-0.332236384412847,-0.50753364634886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177627728726852
"soil_bdw",0.0901981774614971,0.425708637850206,0.583940186254429,-0.648405801007621,-0.573340749071603,-0.608577448794219,-0.701405701454908,-0.11992226584608,-0.70021933397397,-0.663675360402714,-0.691292354977428,0.443267625222718,0.193612662517519,0.26059458584824,0.797000207874073,-0.0188470199195505,0.393049668047706,0.369920827968013,0.832679183079704,0.673943499988773,0.349513083726428,1,-0.230240884289811,0.216754762366687,0.110866302025628,0.140539078748345,-0.376689446575221,0.434235889717297,-0.0475041368154947,-0.433198664154945,0.487426745232608,-0.75950997788727,0.229415054274227,0.142899296488163,-0.0240560011890336,0.162573564350029,0.164396969858273,0.320649078339716,0.335492721028031,0.166162157158835,0.222840130237807,-0.278692324982235,0.129693696035531,0.30239913273306,0.312808113862228,-0.185816517360258,0.391703390172583,-0.327587955320792,0.304408671971688,0.128529507955897,0.107963210444466,-0.0169960440986189,0.0193224498537509,0.301176673188038,0.184740859836709,-0.140947286299141,0.402589486631684,-0.134593831389059,-0.0387818124629973,0.117292464513126,0.317724627198259,-0.415526044504428,0.171104965098349,-0.495616625551823,0.319780611579576,-0.315725951406957,NA,0.173322809715696,0.239133735671202,-0.170488088045841,-0.0213000410160314,0.156102152383044,-0.400278859621753,-0.174410107689686,-0.0517883432932644,-0.262845320984356,-0.419980726997228,0.173830157081737,-0.0171051719541206,-0.154560413555814,-0.119929444429275,0.0659024804699955,0.139238442176571,-0.258099689841083,-0.43645735654167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.139371277180135
"soil_cly",0.000340496318650979,-0.00938854427073086,0.145345293057325,0.0125181871927209,0.0351243150988638,0.0103628035934382,0.0589340669812581,0.221764046395074,0.0744599626107458,0.0633908964562359,0.0816630412183237,-0.0445196690801947,-0.0175759596453385,-0.0193408235774298,-0.0753484183262636,-0.0115390721610453,-0.0262771009046849,-0.0486715964825617,-0.0515092865847168,-0.0782126214291264,-0.14128136503166,-0.230240884289811,1,-0.185483564745206,-0.211944812086661,0.109815978872283,0.443593550163323,0.132874698872607,0.405075579776356,0.164385851610019,-0.611864173891355,0.30208793819418,0.0933598430723374,0.144960994436404,-0.121272868280861,0.0461510533647451,-0.130476844778548,-0.00234490209956439,0.14270333363851,0.161699991025718,-0.0893592292401015,0.0427504339840862,-0.0432479465898081,0.00904801848992863,0.160776681179437,0.133281739537105,0.0528123945790158,0.0525546392213956,-0.0794243752927139,0.0298228268284895,0.0163673431675374,0.271698682126857,0.261596998195216,0.0753181391866913,0.226946877886832,0.0259656681815347,0.141251492880031,-0.0693057164700593,0.119215140355426,0.123652794651513,0.134772146609859,-0.0266180027563377,0.114748108380182,0.00552514429167338,-0.0129063655947585,-0.164082607452368,NA,-0.121707419172156,-0.0681617381181299,0.0318533204356882,-0.238028931831983,-0.185275563386702,0.0902220578108858,-0.0182972808091525,-0.0809003344164034,0.0408458555348743,0.0798538715742777,0.240417558088321,-0.0330767809837297,0.194046108346092,0.188799759718106,-0.164443204888392,0.232829639983433,-0.157660892616338,0.0881010990016315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121507122238982
"soil_der",0.0207681798838658,-0.154399239651154,-0.0668615466678482,0.129146686606091,0.0132478981232101,0.126361680331369,0.0522323818783064,-0.142988245838979,0.0529841209607829,0.0855386948406741,0.0085817184923206,0.185288046566074,0.198402587452986,0.194779931435058,0.0133144778320198,0.198931123844353,-0.156197435970254,-0.143616914783565,0.0128879328853861,0.154395574789013,0.173236827601622,0.216754762366687,-0.185483564745206,1,0.620764793621371,-0.265461145300084,-0.100527662285172,-0.1425212061702,0.0669166200026404,-0.311238041275954,0.00556448522062466,-0.117174166993608,-0.134347053930123,-0.175871527809577,0.285673253843494,-0.179640106457007,0.0659410041510828,0.0340048306275231,-0.161312879478989,-0.173713944274514,-0.114423025543264,0.236272585793113,-0.0333405511148982,-0.00208452915972117,-0.133074997496223,0.0236129192235778,-0.0487443976083831,0.149417581474696,-0.195750266922946,0.0142271982580162,-0.167006251433451,-0.106682536041211,0.00943952799347959,-0.110995443813324,-0.195316024801462,-0.0809357896825494,-0.23382943096447,0.0695472183221646,-0.058775374691159,-0.253540890179876,-0.280203342842985,-0.217742853396987,-0.181558667254242,-0.195627200449219,-0.0547052372665676,-0.00463374997968832,NA,0.0397790048430139,0.0403785173916308,0.0630263429112443,0.11644245707533,0.0726144177932703,0.0554809539114557,-0.0347533934755648,-0.00769151470319336,-0.0547578008833119,0.0714231489946751,-0.223705941867142,-0.0070245499161678,-0.0152152806979825,-0.0551457677322064,0.234494523753789,-0.117766554109893,0.187662766919763,0.0954666642585434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0632919985601899
"soil_des",0.260604289313387,-0.230122264051281,-0.207176554447842,0.266166088635424,0.145986701218034,0.275619766113912,0.196963519298104,-0.056409541728495,0.213024103981764,0.225557974810655,0.158666561791695,0.156446308461323,0.201189985870229,0.186486140830546,-0.0898229244781864,0.22132546975752,-0.223362399062706,-0.207006564427728,-0.136409647144577,0.0912419673756859,0.121073395557756,0.110866302025628,-0.211944812086661,0.620764793621371,1,-0.2010622403581,-0.140920890500963,-0.0829634482413521,-0.054275675268977,-0.0535035862071475,0.0990877385040428,-0.199926974028762,-0.115958160433125,-0.184791805039518,0.12822059167384,-0.0291603357720365,0.0906719340079766,-0.0797725542076966,-0.231524372166457,-0.13204217405809,-0.0644722804527719,0.17514472099876,-0.0699619076599536,0.00918061525325652,-0.18244052650707,-0.0273663674278939,-0.157531968211086,0.261145088338775,-0.356009896269806,-0.0753027586833098,-0.359678592889168,-0.0919583674037194,0.0196628917822943,-0.117683277879265,-0.205390840127528,-0.0561199494083393,-0.207652960532739,-0.00322330193228948,-0.0950214707485302,-0.226755080477051,-0.108401931884586,-0.0185884130214203,-0.0358711659382164,-0.0684259854213096,0.0529242257669574,0.088191837975995,NA,0.100730128017198,0.165832682219713,0.121061193215736,-0.0841020078025632,0.112399194574193,0.114548740901847,0.0398607508150928,0.0597779258425971,0.0166067305138103,0.128610172596349,-0.205656954085942,-0.0589803397060316,0.114706250676553,0.0380729105311793,0.0294778500811767,-0.0981521406290561,0.27226493798775,0.144536586288237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168640994430331
