"","raw","imputed"
"1",16.6565,21.1555070409356
"2",NA,15.4688720914673
"3",21.7242222222222,19.9095558997961
"4",20.725,20.4186165677364
"5",7.1875,44.7030969549674
"6",35.376875,27.1113937322623
"7",23.625,19.5711772498351
"8",22.8609230769231,25.7038955510555
"9",3.63333333333333,18.8854548846872
"10",6.60535714283333,25.6828853173209
"11",9.23016666666667,33.7744648095006
"12",225,20.3440760117548
"13",21.177,19.5493248331438
"14",25.025,49.719602925624
"15",10.25,21.1640797121626
"16",38.1896666666667,21.4476841362588
"17",13.781,20.1679077465832
"18",23.8,21.9434143519482
"19",8.08766666666667,18.7941731113914
"20",26.5933333333333,19.3868384146952
"21",3.69066666666667,18.6803320651056
"22",3.2375,17.100623102572
"23",53.60875,15.9767692343474
"24",9.72825,47.6354107716268
"25",NA,12.0315704487855
"26",2.96025,14.9067276392957
"27",23.8,29.5208222048314
"28",24.978125,15.1491761566078
"29",8.81,31.7112941258418
"30",28.4466666666667,41.5713310404707
"31",28.4466666666667,52.1062788177481
"32",4.185,18.4171604659584
"33",45.535,23.6979311255477
"34",30.3818142857143,27.9385906232818
"35",0.37940625,19.595827951643
"36",6.07666666666667,25.1630117902748
"37",37.4115333333333,27.2241898353035
"38",11.128,52.74659759067
"39",24.285,57.9483869213552
"40",38.0355,31.7624386976473
"41",15.908,32.2388607287233
"42",35.875,26.3035388623318
"43",20.461366667,20.6035742707332
"44",26.5502857142857,60.6087927002936
"45",65.691,18.2853077624361
"46",52.6966666666667,52.8406420349248
"47",17.85,22.9312237298568
"48",25.770375,39.0104709257081
"49",20.7540972216667,13.1417888151032
"50",41.89172,40.5800909418059
"51",14.8395416675,19.2119682666625
"52",32.018125,23.0678001117836
"53",38.25,27.7117470853337
"54",38.25,27.0264278778617
"55",13.069,36.1128226381477
"56",8.313,24.814429612839
"57",14.7,36.5642071981921
"58",20.5238181818182,18.8071545492811
"59",16.6487692307692,22.4654424573964
"60",72.45,13.2788247983207
"61",26.9065,18.6168685724936
"62",14.875,28.3103175909912
"63",90.5896666666667,25.5352997514829
"64",19.9317142857143,22.427773933044
"65",37.4316666666667,25.4273123092798
"66",25.06,16.7959771718284
"67",11.82375,30.1728267815611
"68",23.4196666666667,27.9910231643483
"69",10.3355,23.2982627858609
"70",22.1637142857143,18.1542088073879
"71",24.6912,25.8588229493385
"72",37.474,33.7263795521997
"73",23.915,18.8555215919211
"74",15.355,23.8835186374164
"75",9.14375,18.814083969893
"76",36.0983333333333,42.555824835023
"77",24.6014285714286,52.5004720556641
"78",31.5115476192857,55.6703637916856
"79",37.7431428571429,50.3582528963399
"80",19.3996666666667,37.5775004657803
"81",40.6293333333333,43.5973768948484
"82",62.717,41.2713357554734
"83",46.288,47.8644882323161
"84",60.86,37.3157634022739
"85",22.3889230769231,26.1329269568291
"86",41.6893333333333,33.1018853692178
"87",5.6658125,23.7842601317582
"88",21.529375,25.9175179499953
"89",43.867466666,27.708267325823
"90",14.5305,20.580805262595
"91",27.4766666666667,32.2280243502088
"92",13.1896,30.8925273870583
"93",10.25,21.5610227901906
"94",29.5756666666667,21.0273300014565
"95",29.2125,22.4563217562082
"96",5.522,20.0004697126776
"97",28.5941666666667,8.38387936599476
"98",130.847,17.5447932039303
"99",0.21175,18.7060218907121
"100",29.48565,25.2839259273528
"101",3.6995,16.4921193918064
"102",85.25,34.9211828329654
"103",39.6823333333333,29.2351662520192
"104",39.6823333333333,33.3862887176461
"105",33.682,18.1040930509994
"106",35.5811428571429,17.5467885516459
"107",43.845,19.7204928591887
"108",14,26.3081568751531
"109",8.60825,25.0247440588315
"110",32.21625,33.990645327047
"111",42.0419047614286,20.5854574991651
"112",38.6523333333333,23.3317186586583
"113",0.299,10.9867055421993
"114",7.508,13.6170021903666
"115",0.299,10.5450155419189
"116",6.3,46.8470450877383
"117",28.1105,26.4704351185699
"118",37.9065714285714,23.1747156046184
"119",9.53809090909091,30.3544289155044
"120",14.4521428571429,14.4112849703971
"121",59.3437549017647,39.4966664121879
"122",34.9340909090909,14.0824148629945
"123",10.5876,18.6175584562169
"124",6.7976,26.7930843069054
"125",30.015,15.2040273931846
"126",10.1108,52.2196651573365
"127",12.4766666666667,36.9464786136486
"128",41.8667272727273,41.3284986314479
"129",130.67,33.050374727691
"130",47.775,14.3890374765644
"131",0.268,25.7377585814965
"132",28.9654,19.1059762496227
"133",29.4,22.0000147365289
"134",29.274125,53.3115022626847
"135",4.2,24.7625662648991
"136",16.678,21.5285822496876
"137",1.26,13.0084494116537
"138",20.94175,9.54888861803199
"139",24.684,19.4266289383095
"140",16.7276666666667,25.8084306586406
"141",31.845,17.3631210667492
"142",7.963,26.9198347818453
"143",NA,21.9763457186878
"144",37.2,19.6272979950181
"145",45.1576666666667,40.1614282066599
"146",3.19675,47.2098531655579
"147",12.066,20.2627152365169
"148",117.469,36.4914160497547
"149",97.5,52.9813338983053
"150",3.06,12.6816176913289
"151",8.65375,13.0580637963139
"152",59.2131666666667,30.4782331409159
"153",35.535,39.5034037712559
"154",53.425125,14.5490759370525
"155",119.4375,29.4834769383733
"156",40.5241818181818,24.9174168429253
"157",91.1793333333333,42.0919672516242
"158",11.429816666,21.572454588804
"159",42.3216057692308,38.0373600420293
"160",13.2473333333333,26.058326256602
"161",24.456,20.6829677478725
"162",6.321,21.8474601988491
"163",19.3494444444444,24.2147123040039
"164",26.0183333333333,14.0370530725885
"165",2.625,41.7550243907181
"166",8.3125,59.2009435696827
"167",6.15,21.670585744325
"168",30.40175,45.2423174637879
"169",21.958,52.1354525315666
"170",14.2245,19.4663991269636
"171",24.6769,21.88956134194
"172",5.20666666666667,20.5217094369882
"173",38.0299375,19.6793452656925
"174",12.7346666666667,22.5710197141642
