"","Acacia.bakeri","Acacia.fimbriata","Acmena.smithii","Acronychia.oblongifolia","Ailanthus.triphysa","Alangium.villosum","Alectryon.tomentosus","Alphitonia.excelsa","Alyxia.ruscifolia","Aphananthe.philippinensis","Archirhodomyrtus.beckleri","Archontophoenix.spp","Argyrodendron.trifoliolatum","Aristolochia.elegans","Arytera.distylis","Arytera.divaricata","Atalaya.salicifolia","Auranticarpa.rhombifolia","Backhousia.myrtifolia","Beilschmiedia.obtusifolia","Breynia.oblongifolia","Bursaria.incana","Calamus.muelleri","Callerya.megasperma","Callistemon.salignus","Callistemon.viminalis","Canarium.australasicum","Capparis.arborea","Cardiospermum.grandiflorum","Carex.appressa","Carex.spp","Carissa.ovata","Carronia.multisepalea","Castanospermum.australe","Casuarina.cunninghamiana","Cayratia.clematidea","Celtis.sinensis","Cinnamomum.camphora","Cinnamomum.oliveri","Cissus.antarctica","Cissus.hypoglauca","Citronella.moorei","Cleistanthus.cunninghamii","Clematis.aristata","Clerodendrum.floribundum","Commersonia.bartramia","Cryptocarya.bidwillii","Cryptocarya.glaucescens","Cryptocarya.laevigata","Cryptocarya.obovata","Cryptocarya.triplinervis","Cupaniopsis.anacardioides","Cyperus.involucratus","Cyperus.spp","Daphnandra.tenuipes","Derris.involuta","Desmodium.spp","Dioscorea.transversa","Diospyros.australis","Diospyros.ellipticifolia","Diospyros.fasciculosa","Diospyros.pentamera","Diploglottis.australis","Drypetes.deplanchei","Dysoxylum.rufum","Elaeocarpus.grandis","Elaeocarpus.obovatus","Elattostachys.nervosa","Elattostachys.xylocarpa","Embelia.australiana","Endiandra.discolor","Endiandra.globosa","Endiandra.pubens","Endiandra.sieberi","Eugenia.uniflora","Eupomatia.laurina","Euroschinus.falcatus","Ficus.coronata","Ficus.fraseri","Ficus.obliqua","Ficus.opposita","Ficus.racemosa","Ficus.virens","Ficus.watkinsiana","Flagellaria.indica","Flindersia.schottiana","Geitonoplesium.cymosum","Glochidion.ferdinandi","Grevillea.robusta","Guioa.semiglauca","Helicia.glabriflora","Hippocratea.barbata","Hodgkinsonia.ovatiflora","Hymenosporum.flavum","Ixora.beckleri","Jagera.pseudorhus","Lantana.camara","Legnephora.moorei","Leucaena.leucocephala","Ligustrum.lucidum","Ligustrum.sinense","Lomandra.hystrix","Lomandra.longifolia","Lomandra.sp","Lophostemon.confertus","Lophostemon.suaveolens","Macadamia.tetraphylla","Macfadyena.unguiscati","Maclura.cochinchinensis","Mallotus.claoxyloides","Mallotus.philippensis","Marsdenia.rostrata","Melaleuca.bracteata","Melaleuca.quinquenervia","Melaleuca.spp","Melia.azedarach","Micromelum.minutum","Mischocarpus.pyriformis","Morinda.jasminoides","Myrsine.variabilis","Neolitsea.dealbata","Notelaea.longifolia","Notelaea.microcarpa","Ochna.serrulata","Olea.paniculata","Pandorea.pandorana","Pararchidendron.pruinosum","Parsonsia.straminea","Passiflora.edulis","Pavetta.australiensis","Pittosporum.multiflorum","Pittosporum.undulatum","Planchonella.australis","Polyscias.elegans","Pothos.longipes","Pseudoweinmannia.lachnocarpa","Psychotria.daphnoides","Psychotria.loniceroides","Pteridium.esculentum","Rhodamnia.argentea","Rhodamnia.rubescens","Rhodomyrtus.psidioides","Rhodosphaera.rhodanthema","Ricinus.communis","Ripogonum.spp","Rubus.moluccanus","Rubus.rosifolius","Sarcopteryx.stipata","Schefflera.actinophylla","Schoenoplectus.validus","Senna.pendula","Senna.septemtrionalis","Sloanea.australis","Sloanea.woollsii","Smilax.australis","Solanum.mauritianum","Stephania.japonica","Sterculia.quadrifida","Streblus.brunonianus","Synoum.glandulosum","Syzygium.australe","Syzygium.floribundum","Syzygium.luehmannii","Syzygium.oleosum","Tabernaemontana.pandacaqui","Tecoma.capensis","Tecoma.stans","Toechima.tenax","Toona.ciliata","Trema.tomentosa","Tristaniopsis.laurina","Trophis.scandens","Wikstroemia.indica","Wilkiea.huegeliana"
"11",0,0,0,0,13.3333333333333,13.3333333333333,0,0,0,66.6933867735471,0,0,13.3333333333333,0,0,0,0,13.3600534402138,0,0,0,0,0,0,0,13.3868808567604,0,0,0,0,0,13.3333333333333,0,80.0802676303075,26.7469342969741,13.3333333333333,0,0,0,0,0,186.666666666667,0,0,0,0,0,0,0,0,708.459918498309,0,0,0,0,53.3600534402138,26.7737617135208,0,13.3600534402138,0,0,0,0,0,0,0,0,13.3868808567604,0,0,0,0,0,0,0,0,0,387.041177401657,0,0,0,0,0,0,0,0,173.600856331136,454.859276786505,26.6933867735471,0,0,0,0,0,0,13.3600534402138,1404.09504417134,0,0,0,0,3006.6889334224,0,2589.31474729915,0,0,0,0,0,173.600534402138,334.404069182542,0,0,0,0,0,0,0,0,0,320.535260614938,0,0,13.3868808567604,160.427950948752,0,40,13.3868808567604,0,93.3333333333333,0,0,0,0,0,0,26.7202141900937,0,0,0,0,0,106.773547094188,0,0,0,0,0,0,0,106.666666666667,13.3333333333333,0,0,0,0,26.7201068804275,26.7202141900937,53.3600534402138,13.3868808567604,146.987415258898,4033.19431366079,0,0,0,0,13.3600534402138,0,0,0,13.3868808567604,0,13.3600534402138,0
"12",0,0,0,0,0,0,0,0,0,216.611334665042,0,18.6219739292365,332.25771295625,0,0,0,0,0,0,0,0,16.9635284139101,0,0,0,0,0,0,0,0,0,0,16.9635284139101,1874.08792566574,0,0,0,16.9635284139101,0,35.3669319186561,0,0,479.29842086199,0,0,0,0,0,1937.30128268915,835.835172863,1082.84426158433,16.9635284139101,0,0,0,0,0,0,0,0,0,18.6219739292365,0,0,0,0,53.0503978779841,0,37.243947858473,0,0,0,35.5855023431466,0,0,0,0,836.77983951652,0,0,0,0,0,16.9635284139101,0,0,18.6219739292365,0,0,54.2074762723831,0,0,0,53.2689683024746,0,0,36.3054398885645,33.9270568278202,0,33.9270568278202,194.453899280662,199.210665402151,0,103.439615998787,0,0,0,0,0,0,16.9635284139101,0,0,0,0,0,0,0,0,474.978795589483,834.684253152212,0,0,122.061589928023,0,0,0,0,0,0,0,0,0,0,50.8905852417303,18.6219739292365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1345331002033,0,0,35.3669319186561,17.683465959328,0,548.21333634782,0,34.6469943732381,232.636355109043,0,0,0,0,0,0,0,0,0,37.243947858473,0,0
"13",0,0,0,0,0,0,0,0,0,53.4670411774017,0,0,0,0,0,0,0,0,0,0,0,14.2755174875089,0,0,0,0,0,0,0,0,0,0,0,2976.06320599083,0,0,0,2270.25455731313,0,0,0,0,0,0,0,0,0,0,0,13.3868808567604,0,0,0,0,0,0,13.3600534402138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.969181818542,0,0,0,0,0,0,0,13.3868808567604,0,0,0,56.2134333192871,0,0,0,0,0,0,13.3600534402138,0,0,149.733807400783,1026.61457230454,0,342.612419700214,382.773062270495,0,0,0,0,0,0,40.1606425702811,0,0,0,0,0,0,0,0,0,0,0,0,82.0449035689661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.201068804275,0,0,0,0,0,26335.8846206469,0,0,0,0,13.3868808567604,13.3868808567604,0,0,40.1606425702811,0,0,900.873953933971,0,0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,22.5988700564972,0,0,245.85267551909,0,0,87.6605851236101,0,0,0,0,0,0,0,21.2314225053079,0,0,0,0,0,0,0,0,0,0,0,0,787.906237604146,51.0855683269476,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9256900212314,171.218827593652,2193.74489947441,0,0,0,0,0,127.713920817369,0,0,0,0,0,0,0,0,0,0,21.2314225053079,0,0,0,0,0,0,0,0,0,2988.02594096812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5988700564972,45.1977401129944,0,0,0,780.137238348811,67.7966101694915,0,0,0,0,527.33095829285,0,0,22.5988700564972,0,0,0,0,0,0,0,0,0,42.4628450106157,0,0,0,0,0,0,42.4628450106157,0,0,0,0,0,0,21.2314225053079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5427841634738,0,0,326.676022886754,0,276.659264140046,316.38418079096,0,0,0,0,0,0,0,0,0,0,0,0
"15",28.0112044817927,0,0,0,0,0,0,139.24777490669,0,0,0,0,0,0,0,0,0,0,0,28.0112044817927,0,0,0,0,0,0,0,0,0,0,41.1522633744856,0,51.6795865633075,0,0,0,0,0,0,404.047349631785,0,0,252.100840336134,84.0336134453782,0,0,363.928517143291,479.359128089938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5761316872428,0,0,0,1631.47372069701,0,0,0,0,3076.88967059692,0,3475.3959005365,0,0,0,0,0,0,0,0,863.196269033022,179.479199087042,0,596.008141987774,0,0,0,644.446696278282,0,53.8509977634465,144.511436501101,0,0,0,164.609053497942,1771.23217934891,785.499959386568,1049.89742092645,218.93856595179,81.8622022452392,0,0,0,973.660782142314,25.8397932816537,0,0,0,0,0,0,0,405.816647646713,0,0,0,0,0,0,577.161096996938,0,0,0,0,0,0,0,0,0,0,0,25.8397932816537,4174.07158097233,0,0,41.1522633744856,0,0,0,0,0,0,0,0,0,0,0,0,264.912166416954,0,53.8509977634465,0,0,25.8397932816537,0,492.5363771693,0,0,25.8397932816537,0,0,0,0,0,164.609053497942,0,0,0
"16",0,0,0,73.2600732600733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4200244200244,0,0,0,0,0,0,0,0,0,0,0,0,175.893947322519,0,0,0,0,844.932844932845,0,0,38.0952380952381,22.6757369614512,0,0,293.668236525379,0,0,0,0,0,181.40589569161,0,0,0,0,0,0,0,0,0,0,22.6757369614512,0,0,22.6757369614512,90.702947845805,0,0,0,0,0,0,972.754229897087,0,0,24.4200244200244,0,0,0,0,0,90.702947845805,204.081632653061,0,419.53601953602,0,0,0,0,0,155.102040816327,19.047619047619,0,0,0,0,779.138321995465,2894.88923774638,858.956916099773,0,551.683237397523,0,0,0,0,0,0,0,0,0,0,0,0,952.311180882609,0,0,0,0,0,0,0,0,102.49433106576,0,22.6757369614512,0,0,0,0,0,0,0,0,415.140415140415,0,0,206.732949590092,0,0,0,0,0,0,0,0,0,0,0,0,238.409209837781,24.4200244200244,313.274027559742,0,0,0,0,41.7233560090703,0,0,587.266701552416,0,0,0,0,0,254.665968951683,86.9352869352869,0,0
"17",0,0,0,0,0,0,0,0,0,563.381642512077,0,0,0,0,0,0,0,0,0,0,36.231884057971,0,0,0,0,99.7239475500345,0,0,0,0,36.231884057971,0,0,0,231.193926846101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.810213940649,515.721187025535,0,2599.42028985507,0,0,0,0,0,0,0,0,0,217.391304347826,0,0,217.391304347826,0,0,0,0,0,0,0,0,0,0,72.463768115942,0,0,95.2380952380952,0,0,0,0,0,280.88336783989,0,53.3333333333333,0,0,0,0,0,0,0,138.412698412698,36.231884057971,0,0,0,108.695652173913,326.432022084196,573.623188405797,0,0,0,2266.98412698413,67.9779158040028,0,235.67977915804,0,0,0,0,0,0,0,0,0,0,0,108.695652173913,0,0,67.9779158040028,85.0793650793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.463768115942,0,0,0,915.541752933057,0,0,221.035196687371,0,0,0,0,0,0,0,0,0,63.4920634920635,0,0
"18",0,0,20.3252032520325,0,0,0,0,48.1029810298103,0,0,0,0,0,0,0,0,0,0,0,352.981029810298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5555555555556,27.7777777777778,0,0,0,0,0,0,0,148.795648795649,0,0,203.252032520325,279.72027972028,239.031970739288,0,0,0,60.9756097560976,0,0,0,0,0,0,0,0,0,0,256.391305171793,0,0,0,248.938730646048,0,0,0,20.3252032520325,0,46.6200466200466,242.969090530066,0,0,0,0,0,0,0,0,823.758220099684,96.2059620596206,0,0,0,0,0,74.3978243978244,0,122.500805427635,600.143081850399,0,0,0,0,1748.79659635757,1289.58913715011,406.669888377205,0,968.067163189114,0,0,0,0,0,0,0,0,141.343074269904,0,0,27.7777777777778,139.86013986014,559.440559440559,0,48.1029810298103,0,122.500805427635,0,0,0,0,27.7777777777778,0,0,0,0,103.658536585366,0,0,0,0,277.777777777778,0,0,279.72027972028,0,0,3758.29590463737,20.3252032520325,0,0,129.95337995338,0,40.650406504065,20.3252032520325,0,0,0,0,40.650406504065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419.74624291697,0,0
"19",0,0,424.674242801138,0,0,0,0,0,0,0,0,189.222036627086,0,0,0,0,0,0,0,0,0,0,0,32.1285140562249,0,0,0,0,0,0,0,0,0,0,0,0,92.4603390939323,72.8597449908925,545.739469511704,500.318014138,0,0,0,0,48.1927710843374,0,60.3318250377074,48.1927710843374,0,0,816.856526816908,0,0,0,0,0,0,0,0,0,0,36.4298724954463,0,0,0,0,307.935795800466,0,0,1043.21705385943,4761.10569419582,0,0,0,0,0,16.0642570281125,1529.87868195081,0,0,0,0,0,0,94.4229406313035,0,586.081834446557,172.781624234495,0,530.860082021333,0,0,0,218.579234972678,0,30.1659125188537,88.924002019005,0,0,0,0,859.563069924283,0,315.397335950135,0,0,0,0,0,36.4298724954463,0,0,0,16.0642570281125,16.0642570281125,0,0,16.0642570281125,780.802809685941,16.0642570281125,16.0642570281125,0,0,0,72.8597449908925,0,36.4298724954463,16.0642570281125,0,0,0,0,0,0,0,0,0,0,140.65311017827,0,0,0,0,0,331.825037707391,0,0,0,16.0642570281125,0,0,0,0,0,2088.76015398537,0,165.320084084825,0,0,0,0,0,46.2301695469661,0,125.353874514451,0,0,0,0,0,0,839.630013265733,0,0
"20",0,0,0,0,0,0,13.3333333333333,0,0,272.987002081346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.917981753729,0,0,0,0,959.694335978503,0,0,13.3333333333333,85.6531049250535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0056022408964,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.375230177724,0,0,0,0,0,28.5510349750178,0,0,0,96.5622394568106,0,0,0,0,0,26.6666666666667,0,42.0168067226891,303.417366946779,0,0,0,0,0,470.140056022409,0,0,0,0,817.453319657628,95.620055302635,0,273.659270988909,0,96.964593117761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.366946778711,0,40.9421841541756,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,120,0,0,0,13.3333333333333,283.285024154589,0,0,13.8026224982747,135.67977915804,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8026224982747,0,0,0,0,0,0,0,0,0,53.3333333333333,27.135955831608,0,0,0,0,0,0,0,106.666666666667,26.6666666666667,0,0,0,0,13.3333333333333,0,0,0,0,1634.92063492063,93.3333333333333,0,200,0,680.745341614907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,308.717948717949,0,0,0,0,0,181.538461538462,0,0,0,0,156.923076923077,26.6666666666667,31.8979266347687,0,330.462519936204,0,80,0,51.2820512820513,521.128695865538,0,0,83.17997791682,0,0,0,676.72678198994,0,0,485.437369647896,57.5389522757944,0,0,0,26.6666666666667,180.512820512821,0,0,948.207581891792,0,0,0,0,0,5120.42203410624,0,986.053245000614,0,0,0,0,1031.28941234204,0,51.2820512820513,0,0,262.667157404,26.6666666666667,0,0,0,0,84.205618942461,153.846153846154,133.333333333333,0,0,0,0,0,0,0,0,1361.95313458471,0,0,0,0,0,0,0,0,286.153846153846,207.591706539075,0,190.872285609128,0,0,0,377.543859649123,0,51.2820512820513,90.4625199362041,26.6666666666667,0,0,0,2864.01668506932,0,376.518218623482,0,0,25.6410256410256,51.2820512820513,25.6410256410256,387.491105385842,0,0,0,0,0,0,0,0,0,0,187.795362532205,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,51.2820512820513,31.8979266347687,0,0,0,0,25.6410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2820512820513,0,215.487670224512,0,960.829346092504,1259.9043062201,0,106.666666666667,52.3076923076923,0,0,0,52.3076923076923,0,2547.41258741259,0,0,0
"23",0,0,0,0,0,0,0,0,0,500.600083089784,0,0,2863.14456934939,0,25.062656641604,25.062656641604,0,0,168.319384860632,200.501253132832,0,0,0,0,0,0,0,0,0,0,0,0,0,739.163296101566,55.9111048596948,0,0,0,0,0,0,0,506.452854127019,0,0,0,0,0,604.103620045966,0,1569.41689620352,0,808.801665179899,0,0,0,0,50.125313283208,52.7251739306773,0,106.036418142903,0,0,81.5598317828469,0,0,28.2485875706215,0,326.494906652664,0,0,0,0,0,0,0,0,678.382960707204,0,0,0,0,0,0,28.2485875706215,0,83.5736221487681,0,50.125313283208,0,0,0,0,0,0,0,140.070797290011,0,0,0,0,1214.95630207102,767.809353893208,0,0,0,0,8298.57716236579,0,0,165.133453931615,0,25.062656641604,0,0,0,0,0,55.3250345781466,0,50.125313283208,0,0,0,0,0,304.287690179806,0,0,27.6625172890733,0,0,0,0,0,0,0,0,0,82.9875518672199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5736221487681,0,0,0,1444.6227038163,0,217.858627862292,402.268946859025,0,150.375939849624,0,0,0,0,0,0,0,25.062656641604,0,0
"24",0,0,0,0,0,0,0,0,0,22.3713646532438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.863387978142,0,0,0,0,3680.19706360558,22.3713646532438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.361597046491,2159.68508942433,0,0,0,0,0,155.936968985709,0,0,0,0,0,0,0,0,0,0,0,66.6006528037555,0,0,0,0,0,0,0,0,3701.8251610616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3094338700016,0,0,0,22.2222222222222,445.505556166795,0,0,0,0,0,1002.60388014816,0,0,44.2292881505116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.917152602046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8579234972678,0,0,437.671911101331,373.770491803279,22.3713646532438,0,667.762007799416,0,0,199.718829843156,0,0,21.8579234972678,0,0,0,0,0,0,0,0,0
"25",0,0,16.3800163800164,0,0,0,0,0,0,113.236667858517,0,0,0,147.219411925294,0,0,0,0,0,0,15.1171579743008,0,0,0,0,138.580138580139,0,0,0,0,273.408844837416,0,0,360.280066162419,127.131114526073,0,678.317737141267,0,0,30.2343159486017,0,0,0,0,0,0,0,0,0,0,95.6339401717553,0,0,15.1171579743008,0,0,0,0,0,0,0,0,0,0,0,0,32.7198856610621,30.2343159486017,0,0,0,0,0,0,0,0,0,441.78168127748,0,0,0,0,0,0,0,0,16.3800163800164,0,80.5970763953957,15.1171579743008,0,0,0,0,0,0,222.88549599474,211.19558934685,0,0,0,0,163.719869602223,0,0,0,0,0,32.6797385620915,0,244.360097301274,138.539991481168,80.5167821974545,0,0,0,0,0,0,0,31.4971743543172,0,0,0,0,0,30.2343159486017,16.3398692810458,0,0,75.5857898715042,0,0,0,0,0,0,0,749.531589867724,0,0,0,16.3800163800164,0,0,0,261.437908496732,0,0,0,0,0,0,0,46.614332328618,65.3996242231536,16.3800163800164,0,778.225021922501,0,114.660114660115,0,0,0,65.4799184210949,0,0,0,78.1115066829353,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,299.535144551541,0,172.711571675302,66.4333545435263,0,482.304638972215,0,0,0,0,0,0,0,17.2711571675302,0,0,0,0,0,0,0,0,0,1791.72913214627,938.298794864211,0,0,0,464.528605382898,68.3832618815917,224.525043177893,0,0,1871.3200353575,0,14.6198830409357,0,0,17.2711571675302,847.3418275619,181.678223068784,1168.3624823524,0,0,0,0,0,0,0,0,0,0,0,16.9204737732657,14.6198830409357,0,0,16.9204737732657,614.705692806576,0,0,51.1121047140615,0,82.6524615282628,17.2711571675302,0,241.796200345423,0,326.513541070178,0,0,0,0,0,0,0,0,119.61033845408,17.2711571675302,0,427.1385265545,0,0,0,17.2711571675302,0,34.5423143350604,238.053654866939,0,0,0,0,0,0,0,0,0,0,17.2711571675302,117.545459257588,0,63.0807136284026,0,0,0,0,0,0,0,14.6198830409357,14.6198830409357,3054.68922914407,0,0,0,0,0,0,14.6198830409357,0,0,0,0,0,0,51.8134715025907,0,0,0,0,0,0,0,0,0,0,0,598.133210778715,0,0,0,0,0,63.4313970226672,0,17.2711571675302,133.063199453795,33.8409475465313,0,17.2711571675302,0,16.9204737732657,231.502566064214,0,0,117.545459257588,0,0,0,0,0,0,98.3243947519922,0,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.506352181144,0,0,0,0,542.610173337853,0,0,0,95.18840885373,0,76.5788584937521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4942528735632,0,0,0,0,0,0,0,0,10.8932461873638,0,9.92063492063492,0,0,0,0,0,0,0,43.9463019250253,0,0,0,0,82.2357311719014,0,0,0,0,0,620.77559668341,14.1843971631206,0,0,0,498.260157960811,0,0,0,0,0,0,0,0,0,9.46969696969697,0,0,270.74482843737,0,38.8217355421808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4942528735632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.723865877712,0,0,7350.65224504599,323.138110621813,0,1312.2286955403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5562575914597,0,0,0,0,0,0,0,0,0,0,30.3030303030303,0,0,0,0,0,0,0,0,98.6193293885602,0,0,0,116.560246938343,0,0,0,0,0,1642.53405583262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.322754168908,0,0,0,0,0,0,0,0,0,0,0,289.582212659136,0,0,0,0,0,0,0,0,0,0,0,0,39.4477317554241,0,0,0,0,0
"29",0,0,271.317829457364,0,0,0,0,0,0,0,1150.6663553628,19.3798449612403,0,0,19.2678227360308,0,0,0,0,0,0,0,0,0,0,0,19.2678227360308,0,0,0,0,0,0,0,0,0,0,1083.04266513845,0,0,0,0,0,0,0,0,0,212.170094546758,0,38.5356454720617,19.2678227360308,0,0,0,115.606936416185,38.5356454720617,0,0,0,0,0,0,0,19.2678227360308,0,38.6476676972711,35.0877192982456,0,0,19.3798449612403,0,19.2678227360308,0,0,0,0,19.3798449612403,189.902434537749,19.2678227360308,0,0,0,35.0877192982456,0,57.8034682080925,0,0,0,19.3798449612403,1564.26302346807,0,0,35.0877192982456,0,105.263157894737,528.071590456178,186.230463913514,0,0,2451.10760501199,0,58.1395348837209,0,0,275.561703020827,0,0,0,256.181858059586,0,600.562941161211,0,0,0,0,0,0,0,19.2678227360308,70.1754385964912,475.247804953977,194.706419227259,0,189.566367862121,547.787502093047,19.3798449612403,0,0,0,0,0,342.401237668711,0,0,0,0,0,19.2678227360308,387.596899224806,0,19.3798449612403,0,0,0,352.857038415369,0,0,247.033769394585,0,0,409.016727866177,0,0,0,70.1754385964912,0,0,0,0,587.742881871974,19.2678227360308,0,0,134.986781377425,0,0,0,0,19.3798449612403,0,0,38.5356454720617,0,529.267280312625
"30",0,0,0,0,0,0,0,0,0,26.6666666666667,53.3333333333333,1044.44444444444,0,0,0,0,0,0,0,0,0,0,677.777777777778,0,0,0,0,0,0,0,27.7777777777778,0,27.7777777777778,0,0,0,0,215.555555555556,26.6666666666667,54.4444444444444,26.6666666666667,0,554.444444444444,0,0,0,0,0,213.333333333333,267.777777777778,0,0,0,0,80,0,0,0,0,0,0,162.222222222222,106.666666666667,0,0,0,0,0,0,0,0,53.3333333333333,27.7777777777778,0,0,0,27.7777777777778,507.777777777778,0,0,0,0,0,0,27.7777777777778,0,0,0,0,0,26.6666666666667,0,0,0,0,26.6666666666667,133.333333333333,0,0,0,0,657.777777777778,0,0,0,0,0,0,133.333333333333,0,270,0,0,0,0,0,0,0,0,0,437.777777777778,0,0,0,0,0,0,0,0,0,0,0,27.7777777777778,27.7777777777778,0,0,0,0,0,0,0,0,0,0,621.111111111111,0,0,322.222222222222,0,0,27.7777777777778,0,298.888888888889,0,0,26.6666666666667,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,136.666666666667,0,2173.33333333333
"31",0,0,0,0,0,0,40.4411764705882,0,0,160.49817056009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.264799699784,0,0,520.833333333333,0,0,0,0,58.8235294117647,91.3781780654846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3157894736842,0,238.970588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.459236326109,0,0,138.058213716108,115.330940988836,0,0,0,0,163.570691434469,0,20.8333333333333,0,0,0,0,0,0,0,1507.27671451356,0,262.260765550239,0,0,444.078947368421,0,0,0,0,0,1692.46059667886,65.531475748194,0,152.852049910873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.50257997936,0,0,0,0,0,0,0,0,0,0,0,0,104.747162022704,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2265288544358,0,0,0,0,1567.41328517227,0,0,417.843999239348,0,0,0,0,0,235.578883570427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.666666666667,51.6795865633075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.863590094034,0,0,47.6190476190476,0,0,17.2265288544358,0,0,262.059332883857,0,0,0,0,0,0,0,0,0,203.397612488522,0,9143.46424071583,0,0,415.315441742503,0,0,0,0,0,8660.71975162884,136.02958000421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3654729109275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
