"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"value","richness.stand",0,1,0,1,0,0
"value44","leaf.area",0.00468426248872608,0.17524,0.003277151453963,0.24351,0.00727296226226958,0.00589887261713339
"value43","seed.mass",0.19591529014873,0.039497,0.0118875271249322,0.19443,0.209909239445068,0.015804189389595
"value42","exotics",0.0107394603442449,0.14511,0.0185197343654146,0.17682,0.0155895392093877,0.0219312643800962
"value41","richness",1.79963405709695e-12,0.69756,1.33271753871103e-11,0.70522,4.04917662846814e-11,2.99861446209983e-10
"value40","redun",0.00108312554677432,0.22683,0.00124167636499924,0.27849,0.00221548407294747,0.00242936680108547
"value39","FunRao",0.0206229611255876,0.12111,0.0408656947130473,0.14442,0.0272950956073954,0.0448525917582226
"value38","simpson",0.00242585681824538,0.1987,0.000111673519481259,0.35847,0.00474624160091488,0.000279183798703148
"value37","nbsp",1.13652805223938e-11,0.67011,1.17043386255776e-10,0.67226,1.70479207835907e-10,1.75565079383664e-09
"value36","FRic",6.20340449738499e-08,0.50611,1.7099349995148e-07,0.53237,6.97883005955811e-07,1.92367687445416e-06
"value35","hydro.pc4",0.322995224692897,0.02326,0.0442480180793901,0.14109,0.338018258399544,0.0452536548539217
"value34","hydro.pc2",0.0189316606119821,0.12426,0.0123629101280056,0.19289,0.025815900834521,0.0158951701645786
"value33","soil.pc2",0.000128786007097151,0.29749,0.000703527578179588,0.29821,0.000321965017742877,0.00150755909609912
"value32","soil.pc1",0.00263631384578252,0.19576,0.00478271813613813,0.22943,0.00494308846084222,0.00805948819292486
"value31","clim.pc1",9.39713187358291e-07,0.43959,5.7634878046502e-06,0.44483,8.33129322252932e-06,5.17468297978042e-05
"value30","C_MinM",0.0224881581767087,0.11791,0.0435430747539575,0.14177,0.0289133462271969,0.0452536548539217
"value29","M_MDFM",0.0378408738974585,0.098675,0.0225945705909294,0.1688,0.0436625468047598,0.0260706583741494
"value28","PS1YrARI",0.567117529577072,0.0078606,0.0468994594798776,0.13865,0.580006564340187,0.0468994594798776
"value27","MRateRise",0.646580951972998,0.0050528,0.0397797565316855,0.14554,0.646580951972998,0.0447522260981462
"value26","CVAnnHSPeak",0.0838915048740999,0.069456,0.0119409430943607,0.19426,0.0943779429833624,0.015804189389595
"value25","HSMeanDur",0.0284181681549787,0.10926,0.00785934535936438,0.21053,0.0355227101937234,0.0111127602471994
"value24","soil_soc",0.00468702012457373,0.17522,0.017746350105213,0.17853,0.00727296226226958,0.0215833987766104
"value23","soil_slt",0.000175808411320062,0.2875,0.000209278002506445,0.33851,0.000416388342600146,0.000495658426988948
"value22","soil_pto",0.0360102730383097,0.10051,0.0428271060447502,0.14246,0.042643744387472,0.0452536548539217
"value21","soil_phc",1.79915327450163e-05,0.35784,8.43553252412596e-05,0.36719,4.76246455015136e-05,0.000237249352241043
"value20","soil_ece",1.30976319575076e-05,0.36713,4.85518192173997e-05,0.38401,3.92928958725228e-05,0.000145655457652199
"value19","soil_bdw",0.00305757661288369,0.1905,0.00790240728689735,0.21032,0.00550363790319064,0.0111127602471994
"value18","soil_awc",0.000437331940047865,0.25759,0.00222488616477023,0.25766,0.000937139871531138,0.00417166155894419
"value17","clim_twet",0.0351701904259835,0.10138,0.00527291703826593,0.22575,0.042643744387472,0.00818211264558506
"value16","clim_tsea",4.24951305311158e-06,0.39909,1.27678675306124e-05,0.42287,1.59356739491684e-05,5.74554038877556e-05
"value15","clim_trng",3.26370998633954e-06,0.40637,1.13733827895331e-05,0.42612,1.33515408532072e-05,5.68669139476655e-05
"value14","clim_tmin",0.000218499055566959,0.28046,0.00116891278956615,0.28061,0.000491622875025658,0.00239095797865802
"value13","clim_tmax",0.00338207786787518,0.1869,0.00708286574099006,0.21453,0.00563679644645863,0.0106242986114851
"value12","clim_tdry",0.0128105450455135,0.13864,0.00491098032245638,0.22843,0.0180148289702533,0.00805948819292486
"value11","clim_tcld",0.00523552409677149,0.17123,0.00501479265337547,0.22764,0.00785328614515724,0.00805948819292486
"value10","clim_tavg",0.139535979978532,0.051238,0.0166116656591786,0.18118,0.153149246317901,0.0207645820739732
"value9","clim_pwrm",5.65394482003627e-06,0.39113,3.82561449611795e-05,0.39113,1.81733940644023e-05,0.000122966180232363
"value8","clim_pwmt",1.13002528667489e-06,0.43478,7.89979662462472e-06,0.43623,8.33129322252932e-06,5.17468297978042e-05
"value7","clim_pwet",2.80287824408778e-06,0.41053,1.96842696536119e-05,0.41055,1.33515408532072e-05,8.05265576738669e-05
"value6","clim_prec",3.15590458919075e-06,0.40729,2.15460319342903e-05,0.40795,1.33515408532072e-05,8.07976197535887e-05
"value5","clim_pdry",5.41964863912422e-06,0.39232,3.56977212052808e-05,0.39319,1.81733940644023e-05,0.000122966180232363
"value4","clim_pdmt",1.64982501924859e-05,0.36039,0.000102192610797717,0.36124,4.64013286663666e-05,0.000270509852111603
"value3","clim_pcld",1.29597894572678e-06,0.43118,9.19943640849853e-06,0.43202,8.33129322252932e-06,5.17468297978042e-05
"value2","clim_isot",0.00332116618288981,0.18755,0.000435912191871607,0.3144,0.00563679644645863,0.000980802431711115
"value1","clim_dnrg",2.40176619098891e-06,0.41472,8.41422695973984e-06,0.43449,1.33515408532072e-05,5.17468297978042e-05
