"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"value","g7",0.00524248420795336,0.17118,0.00964185184882538,0.20262,0.0251639241981761,0.0210367676701645
"value23","g5",0,1,0,1,0,0
"value22","g2",0.0293582866419369,0.10806,0.0290118054488749,0.1586,0.0903663033118966,0.0348141665386499
"value21","wood.density",0.000104158136320272,0.30422,9.78243108841432e-05,0.3626,0.00124989763584327,0.00117389173060972
"value20","exotics",0.00140056955982004,0.21794,0.00400535714220177,0.23607,0.00840341735892022,0.0100101984730438
"value19","redun",0.666698333330617,0.0044593,0.044821205869817,0.14055,0.69568521738847,0.0467699539511134
"value18","hydro.pc1",0.430991931460782,0.014831,0.00417091603043493,0.23456,0.616129970909452,0.0100101984730438
"value17","M_MaxM",0.549139346390437,0.0086093,0.0132979665549819,0.19001,0.616129970909452,0.0223446665822917
"value16","M_MDFM",0.535306087406891,0.009217,0.0139654166139323,0.18808,0.616129970909452,0.0223446665822917
"value15","C_MDFM",0.000591231609983816,0.24747,0.0027183026579846,0.25038,0.00472985287987053,0.00931989482737576
"value14","CVAnnBFI",0.0244564134399773,0.11481,0.0129645163618125,0.19102,0.0903663033118966,0.0223446665822917
"value13","BFI",0.564785806666998,0.0079551,0.023843980932849,0.16661,0.616129970909452,0.0309265198686472
"value12","CVAnnMRateFall",0.238020203415531,0.032989,0.0493259592608138,0.13653,0.439421913997904,0.0493259592608138
"value11","CVAnnMRateRise",0.0301221011039655,0.10711,0.0161610918599084,0.18227,0.0903663033118966,0.0242416377898626
"value10","MRateFall",0.179357401011082,0.042509,0.00343221779856188,0.2418,0.358714802022164,0.0100101984730438
"value9","MRateRise",0.0636534610600334,0.079527,0.00165499110523067,0.2683,0.169742562826756,0.00794395730510722
"value8","CVAnnLSMeanDur",0.46369210048118,0.012855,0.0307890036327719,0.15615,0.616129970909452,0.0351874327231679
"value7","CVAnnLSPeak",0.481428500986546,0.011871,0.0244834948960124,0.16553,0.616129970909452,0.0309265198686472
"value6","CVAnnLSNum",0.530893135747954,0.0094168,0.0348183133027917,0.15108,0.616129970909452,0.0379836145121364
"value5","LSMeanDur",0.130901866619845,0.053492,0.00221456095756614,0.25783,0.285604072625116,0.00885824383026456
"value4","LSPeak",0.350031255110289,0.020823,0.0194003052907807,0.17495,0.560050008176462,0.0273886662928668
"value3","CVMDFDry",0.334505107388874,0.022191,0.000284030074587244,0.32858,0.560050008176462,0.00227224059669795
"value2","CVMDFWet",0.74201232882032,0.0026076,0.00139747410653433,0.27431,0.74201232882032,0.00794395730510722
"value1","MDFMDFWet",0.103916825211092,0.061724,0.0121065506431876,0.19371,0.249400380506621,0.0223446665822917
